"course_id","objecttable","resource_id","resource_title","parent_resource_id","parent_resource_title","attempt_state"
2060,forum_posts,937583,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,937595,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,937602,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,937648,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,937804,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,937877,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,937922,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,937929,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,937950,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,937969,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,937984,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938059,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938096,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938103,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938202,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938233,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938254,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938264,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938311,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938349,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938354,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938470,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938489,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938520,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938557,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938566,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938569,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938571,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938593,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938683,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938705,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938713,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938744,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938766,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938772,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938824,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938865,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938883,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938992,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,938999,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939013,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939034,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939112,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939191,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939214,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939240,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939300,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939305,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939314,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939328,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939337,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939367,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939402,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939463,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939535,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939550,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939611,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939652,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939661,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939730,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939804,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939837,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939875,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939885,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939893,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939895,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939902,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939934,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939941,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939966,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939975,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939986,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,939995,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940028,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940039,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940050,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940115,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940131,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940152,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940194,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940242,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940269,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940283,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940312,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940319,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940321,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940322,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940350,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940355,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940373,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940408,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940417,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940432,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940433,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940462,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940463,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940479,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,940505,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,941975,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,941986,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,942286,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,942538,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,942600,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,942990,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,943341,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,943414,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,943548,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,945395,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,946353,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,946983,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,947189,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,947426,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,947717,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,947726,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,948557,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,949703,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,949790,Destaque 3.1,26786,Destaque 3.1,
2060,forum_posts,856390,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936361,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936381,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936387,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936402,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936414,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936441,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936450,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936453,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936454,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936462,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936497,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936498,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936540,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936548,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936571,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936590,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936637,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936688,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936690,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936699,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936702,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936717,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936749,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936765,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936776,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936779,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936832,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936878,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936909,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936914,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936927,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936934,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,936940,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937011,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937033,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937060,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937080,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937095,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937098,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937119,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937215,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937246,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937264,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937287,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937297,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937458,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937490,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937492,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937523,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937617,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937628,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937658,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937678,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937685,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937725,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937747,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937757,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937760,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937779,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937791,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937792,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937822,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937882,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937911,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937947,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937979,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,937990,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938010,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938013,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938065,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938109,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938141,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938183,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938212,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938236,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938267,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938281,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938316,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938369,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938402,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938496,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938538,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938541,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938548,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938575,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938586,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938588,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938591,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938598,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938625,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938715,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938721,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938783,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938791,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938837,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938914,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938988,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,938993,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939015,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939031,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939036,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939094,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939109,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939184,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939199,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939228,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939309,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939312,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939369,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939454,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939492,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939539,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939557,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939644,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939688,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939834,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939841,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939865,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939899,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939900,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939905,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939910,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939918,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939983,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,939994,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940009,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940059,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940060,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940076,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940153,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940207,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940237,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940276,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940278,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940287,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940289,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940323,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940327,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940333,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940349,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940377,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940428,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940434,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940452,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940453,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940465,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940484,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,940664,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,942006,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,942346,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,942573,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,942628,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,942721,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,942994,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,943005,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,943347,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,943417,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,943700,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,944670,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,945304,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,945397,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,945697,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,946387,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,946785,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,946996,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,947202,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,947429,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,947737,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,948018,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,949310,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,949721,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,949833,Destaque 3.2,26787,Destaque 3.2,
2060,forum_posts,856391,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937366,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937452,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937461,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937484,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937525,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937545,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937549,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937601,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937630,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937638,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937645,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937671,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937680,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937696,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937717,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937782,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937799,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937830,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937836,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937838,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937885,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937894,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937901,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937920,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937935,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,937960,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938018,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938033,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938034,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938092,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938093,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938099,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938102,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938112,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938121,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938162,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938246,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938284,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938290,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938307,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938320,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938322,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938392,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938395,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938422,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938426,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938444,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938495,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938503,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938523,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938554,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938559,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938560,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938570,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938581,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938597,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938599,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938606,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938616,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938620,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938621,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938724,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938728,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938785,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938807,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938834,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938836,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938856,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938871,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938907,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938938,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938994,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,938995,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939018,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939029,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939037,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939038,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939050,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939058,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939099,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939100,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939103,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939114,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939152,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939190,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939209,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939236,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939238,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939313,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939316,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939324,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939375,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939378,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939407,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939509,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939521,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939556,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939565,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939663,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939711,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939842,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939843,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939903,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939907,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939912,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939926,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939935,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,939947,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,940027,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,940066,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,940080,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,940092,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,940096,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,940126,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,940170,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,940201,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,940214,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,940232,Destaque 3.3,26788,Destaque 3.3,
2060,forum_posts,940295,Destaque 3.3,26788,Destaque 3.3,
